row_id,main_id,name,indicator,value,year,scenario,source_id,geometry
water_risk-a555d9b9-2080-pes-1,QC-MAIN-a555d9b9,Niobec,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-71.156929 48.532148)
water_risk-a555d9b9-2080-pes-2,QC-MAIN-a555d9b9,Niobec,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-71.156929 48.532148)
water_risk-a555d9b9-2080-pes-3,QC-MAIN-a555d9b9,Niobec,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-71.156929 48.532148)
water_risk-a555d9b9-2080-opt-1,QC-MAIN-a555d9b9,Niobec,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-71.156929 48.532148)
water_risk-a555d9b9-2080-opt-2,QC-MAIN-a555d9b9,Niobec,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-71.156929 48.532148)
water_risk-a555d9b9-2080-opt-3,QC-MAIN-a555d9b9,Niobec,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-71.156929 48.532148)
water_risk-c1e4dee0-2020-baseline-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2020-baseline-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2020-baseline-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low (<0.25),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2020-baseline-4,NB-MAIN-c1e4dee0,Battery Hill,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2020-baseline-5,NB-MAIN-c1e4dee0,Battery Hill,Coastal Eutrophication Potential Label,Low - Medium (-5 to 0),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-bau-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-bau-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-bau-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-pes-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-pes-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-pes-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-opt-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-opt-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2030-opt-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-bau-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-bau-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-bau-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-pes-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-pes-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-pes-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low (<0.25),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-opt-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-opt-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2050-opt-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-bau-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-bau-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-bau-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-pes-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-pes-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-pes-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-opt-1,NB-MAIN-c1e4dee0,Battery Hill,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-opt-2,NB-MAIN-c1e4dee0,Battery Hill,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-c1e4dee0-2080-opt-3,NB-MAIN-c1e4dee0,Battery Hill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-67.62547 46.22531)
water_risk-f021107e-2020-baseline-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2020-baseline-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2020-baseline-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2020-baseline-4,NL-MAIN-f021107e,Point Rousse,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2020-baseline-5,NL-MAIN-f021107e,Point Rousse,Coastal Eutrophication Potential Label,Low (<-5),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-bau-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-bau-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-bau-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-pes-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-pes-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-pes-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-opt-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-opt-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2030-opt-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-bau-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-bau-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-bau-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-pes-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-pes-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-pes-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-opt-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-opt-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2050-opt-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-bau-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-bau-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-bau-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-pes-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-pes-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-pes-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-opt-1,NL-MAIN-f021107e,Point Rousse,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-opt-2,NL-MAIN-f021107e,Point Rousse,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-f021107e-2080-opt-3,NL-MAIN-f021107e,Point Rousse,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-56.124447 49.96142)
water_risk-615ebdb4-2020-baseline-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2020-baseline-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2020-baseline-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2020-baseline-4,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2020-baseline-5,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-bau-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-bau-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-bau-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-pes-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-pes-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-pes-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-opt-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-opt-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2030-opt-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-bau-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-bau-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-bau-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-pes-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-pes-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-pes-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-opt-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-opt-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2050-opt-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-bau-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-bau-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-bau-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-pes-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-pes-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-pes-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-opt-1,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-opt-2,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-615ebdb4-2080-opt-3,QC-MAIN-615ebdb4,Lac Guéret (Uatnan),Interannual Variability Label,Low (<0.25),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-69.1 51.14)
water_risk-470b504b-2020-baseline-1,ON-MAIN-470b504b,Ottawa Plant,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-75.562391 45.298042)
water_risk-470b504b-2020-baseline-2,ON-MAIN-470b504b,Ottawa Plant,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-75.562391 45.298042)
water_risk-470b504b-2020-baseline-3,ON-MAIN-470b504b,Ottawa Plant,Interannual Variability Label,Low (<0.25),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-75.562391 45.298042)
